@relation Old_Data_Final_24_Raw_Weka-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P50.0-S1-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute meanA numeric
@attribute meanAstd numeric
@attribute meangstd numeric
@attribute stdmeanA numeric
@attribute stdstda numeric
@attribute meang numeric
@attribute skewmeanA numeric
@attribute skewstdA numeric
@attribute skewG numeric
@attribute minmeanA numeric
@attribute minstdA numeric
@attribute minG numeric
@attribute maxmeanA numeric
@attribute maxstdA numeric
@attribute maxmG numeric
@attribute kurtmeanA numeric
@attribute kurtstdA numeric
@attribute kurtG numeric
@attribute entromeanA numeric
@attribute entrostdA numeric
@attribute entroG numeric
@attribute iqrmeanA numeric
@attribute iqrstdA numeric
@attribute iqrG numeric
@attribute class {1,0}

@data
1.004971,0.00528,0.099285,0.003251,0.00378,0.087379,0.260373,1.252369,1.617319,0.99833,0.000725,0.05186,1.014077,0.018348,0.259831,0.662139,1.089568,1.66985,4.605165,4.42241,4.488901,0.004493,0.003833,0.031313,1
1.004592,0.015044,0.165843,0.013261,0.016347,0.174534,0.680721,2.241218,0.633612,0.966442,0.000226,0.055884,1.056169,0.082974,0.45683,2.574533,5.406133,-0.71396,4.605047,4.241475,4.473139,0.01131,0.013873,0.141411,1
1.0047,0.028147,0.487564,0.02537,0.020405,0.487564,-0.318005,0.694068,0.527748,0.951544,0.00036,0.235542,1.051231,0.080111,0.869899,-0.873124,-0.368259,-1.202235,4.60485,4.334188,4.535434,0.042511,0.028677,0.330222,1
1.003217,0.024048,0.264003,0.019516,0.021668,0.251224,-0.545614,1.446381,0.873377,0.958559,0.001593,0.090304,1.056199,0.092259,0.608708,1.11357,1.647755,0.26484,4.605032,4.185583,4.514795,0.014991,0.020324,0.148036,1
1.006082,0.018692,0.297048,0.015513,0.015011,0.225462,0.481022,1.774382,0.809491,0.97608,0.00025,0.062729,1.039939,0.042835,0.702841,0.007881,3.491804,-0.224366,4.605049,4.345936,4.495584,0.018706,0.015286,0.230625,1
1.004586,0.022049,0.232575,0.022894,0.034079,0.230657,0.593029,1.577247,0.723538,0.929364,0.00031,0.063803,1.074689,0.071276,0.40158,2.452423,1.988827,-0.281505,4.604837,4.041384,4.499992,0.012226,0.025121,0.107557,1
1.004203,0.010817,0.199564,0.009163,0.006462,0.235952,0.790862,1.975174,0.049673,0.985852,0.000078,0.076732,1.035834,0.046087,0.409763,1.874397,4.78895,-1.351795,4.605124,4.326633,4.529323,0.007983,0.006119,0.10036,1
1.005237,0.0236,0.265904,0.01912,0.020751,0.132041,-0.272179,1.600489,0.78088,0.959841,0.000798,0.049412,1.059436,0.109605,0.383836,1.807082,1.652564,-0.024127,4.604992,4.242163,4.502376,0.012455,0.019839,0.140656,1
1.002897,0.024058,0.256341,0.01948,0.021279,0.209813,-0.454333,1.442995,0.865366,0.951153,0.001701,0.046112,1.062734,0.09781,0.609,1.287517,1.614499,0.268913,4.605003,4.132199,4.493397,0.009777,0.021695,0.158757,1
1.004617,0.021785,0.474565,0.014757,0.007453,0.286729,0.857537,2.025139,0.027763,0.977682,0.000717,0.162141,1.045716,0.084695,0.577883,1.027504,4.762005,-1.365922,4.605036,4.307227,4.520904,0.009657,0.010002,0.224757,1
1.005681,0.011313,0.16458,0.044557,0.043996,0.160782,0.697242,0.691699,1.364449,0.959824,0.000104,0.02753,1.117419,0.108808,0.511437,0.817707,0.884324,0.863594,4.60431,4.322942,4.441253,0.016741,0.03635,0.141851,1
1.008269,0.024112,0.376537,0.020316,0.031714,0.428334,0.068912,1.287403,-0.122406,0.963061,0.000024,0.209799,1.072682,0.106589,0.607273,1.017135,0.55719,-0.874994,4.604776,4.096984,4.571442,0.021693,0.031192,0.177484,1
1.004108,0.025255,0.229557,0.025351,0.029094,0.22237,1.439548,2.10874,0.021734,0.964845,0.000201,0.049669,1.065147,0.076246,0.407164,2.401917,5.140572,-0.218925,4.604975,4.185756,4.525742,0.018514,0.013162,0.077709,1
1.004182,0.012504,0.127957,0.002996,0.003793,0.063577,0.19261,1.259412,0.015522,0.992951,0.000871,0.039759,1.012559,0.015589,0.089781,0.240909,1.120126,-1.001625,4.605148,4.383544,4.569074,0.004162,0.005489,0.025909,1
1.004542,0.041354,0.232884,0.030916,0.028713,0.241251,-0.291515,0.707726,0.11541,0.938618,0.002386,0.060726,1.064732,0.129158,0.397381,-0.353275,-0.344888,-0.323676,4.604709,4.378559,4.539294,0.035548,0.044173,0.088962,1
1.0043,0.013856,0.212618,0.009939,0.009676,0.219906,0.462328,0.75451,0.343181,0.985871,0.000896,0.092589,1.060343,0.017754,0.426048,0.847103,0.360288,-0.789974,4.605148,4.5205,4.515597,0.012214,0.028646,0.131284,1
1.007256,0.030771,0.385313,0.034761,0.024149,0.404887,0.736776,0.57301,0.132063,0.941099,0.000272,0.13957,1.068063,0.084953,0.713694,0.562612,0.007338,1.131138,4.604725,4.41985,4.535017,0.028133,0.04594,0.223669,1
1.004319,0.004506,0.071699,0.003496,0.001682,0.082151,-0.564661,0.311196,2.141479,0.998538,0.000298,0.022751,1.009479,0.014015,0.244943,-0.531536,-0.074581,4.432055,4.605165,4.419824,4.408337,0.005696,0.004255,0.04493,1
1.005006,0.007977,0.150429,0.007325,0.005428,0.116574,0.684402,1.831911,-0.047519,0.98389,0.000205,0.038396,1.020945,0.029309,0.248628,0.676477,3.685958,-1.062731,4.605057,4.315997,4.541156,0.016814,0.008876,0.087547,1
1.004361,0.006607,0.095128,0.004168,0.003963,0.09588,-0.049647,0.72586,2.061715,0.994127,0.000358,0.037189,1.014002,0.018425,0.299575,-0.664759,0.141804,3.573502,4.605161,4.406862,4.475787,0.005857,0.005588,0.047127,1
1.004317,0.036179,0.285386,0.02903,0.027342,0.291948,0.37518,0.944883,0.015108,0.931687,0.000877,0.154477,1.084292,0.11947,0.413355,0.741006,0.20157,-0.94867,4.604815,4.325249,4.576957,0.025731,0.034125,0.116264,1
1.008654,0.028875,0.361173,0.028828,0.031829,0.361173,0.112073,1.299217,-0.200461,0.936269,0.000063,0.185834,1.088882,0.122859,0.524255,1.258741,0.520579,-0.698342,4.604762,4.071481,4.571667,0.021915,0.039668,0.112645,1
1.004119,0.00535,0.05685,0.003119,0.003079,0.059295,0.077131,1.264477,0.33607,0.994177,0.0009,0.037915,1.012732,0.015543,0.086701,0.261648,1.083631,-0.980979,4.605164,4.391516,4.564867,0.004296,0.004065,0.021798,1
1.00514,0.029509,0.117322,0.041173,0.030038,0.144064,1.808082,1.864029,0.575791,0.948677,0.000102,0.009884,1.150338,0.129194,0.355849,3.329029,3.023399,-0.390563,4.604351,4.196199,4.418594,0.029275,0.025618,0.141623,1
1.005578,0.030723,0.269694,0.020154,0.028561,0.277868,0.219301,0.395603,0.026457,0.94122,0.000646,0.095562,1.026762,0.072283,0.371961,-0.049833,-0.163286,-0.282688,4.605109,4.414453,4.544995,0.02933,0.011986,0.097278,1
1.005863,0.01688,0.170395,0.002903,0.010552,0.181511,0.296242,-0.171304,0.210302,0.988811,0.00548,0.115825,1.013242,0.029738,0.25851,-0.257013,-0.231202,-0.373775,4.605168,4.52687,4.577553,0.007368,0.003691,0.034103,1
1.004343,0.00392,0.071681,0.003865,0.002053,0.069025,-0.537748,0.399502,2.111167,0.99807,0.00028,0.026739,1.01081,0.015254,0.228935,-0.503725,-0.044211,4.463296,4.605169,4.414192,4.405812,0.005639,0.004198,0.044789,1
1.004634,0.022421,0.245715,0.01643,0.036907,0.286032,0.353156,1.304236,0.928365,0.947371,0.000405,0.069648,1.109839,0.110527,0.526642,1.389148,0.581514,0.051866,4.60479,4.190674,4.426052,0.01334,0.042922,0.177528,1
1.00412,0.005356,0.055288,0.002944,0.002812,0.056696,0.086086,1.206082,0.39376,0.995904,0.000993,0.032989,1.012181,0.014042,0.086863,0.276907,1.19531,-0.957455,4.605164,4.466353,4.559049,0.004056,0.003646,0.024653,1
1.005588,0.017362,0.127656,0.031147,0.019945,0.177413,1.541909,1.978672,0.934504,0.981426,0.000484,0.052252,1.079753,0.090642,0.374968,2.206632,3.948028,-0.225116,4.605101,4.155216,4.488139,0.025609,0.014025,0.068366,1
1.00508,0.018364,0.430549,0.013867,0.009318,0.370701,0.6622,0.376623,0.348832,0.9698,0.00392,0.212926,1.053017,0.034784,0.696854,2.35545,-0.119415,-0.738407,4.605021,4.399502,4.561382,0.00741,0.014023,0.107188,1
1.004383,0.004792,0.05809,0.003435,0.003172,0.063267,0.00807,1.255048,0.172711,0.998326,0.000642,0.027893,1.009155,0.012791,0.100532,-0.626952,1.871188,-1.15799,4.605167,4.42377,4.5334,0.003322,0.002738,0.024742,1
1.007143,0.018657,0.401601,0.010571,0.01052,0.36991,0.328209,0.259088,0.202544,0.980367,0.001411,0.141743,1.02999,0.044606,0.74299,-0.083458,-0.704814,-1.199002,4.605074,4.383287,4.522115,0.013509,0.017319,0.24406,1
1.009555,0.031402,0.397297,0.027577,0.027084,0.334417,1.393072,1.429473,0.450405,0.960141,0.00127,0.158948,1.120049,0.13874,0.642851,2.732295,1.883516,-0.867493,4.604804,4.284242,4.558903,0.021456,0.033518,0.205728,1
1.013861,0.040197,0.407853,0.052751,0.031837,0.229609,0.334513,0.698761,1.770693,0.920861,0.000385,0.143097,1.149242,0.046211,0.769423,0.264719,-0.138477,3.646142,4.604249,4.211355,4.51628,0.011989,0.023024,0.058598,1
1.006507,0.021978,0.20895,0.024887,0.028494,0.176423,-0.251807,0.412134,0.171241,0.952685,0.006026,0.07614,1.043998,0.128206,0.273066,-0.408891,-0.413396,-0.223088,4.604905,4.473688,4.540656,0.018497,0.032017,0.079969,1
1.000234,0.026082,0.331912,0.026507,0.033538,0.33224,-1.339567,2.1135,0.850428,0.929264,0.000814,0.105846,1.038462,0.157116,0.789214,2.886146,4.353849,0.012989,4.604789,4.162139,4.46301,0.011758,0.02686,0.263077,1
1.00392,0.014177,0.126436,0.02251,0.023338,0.185365,0.885503,1.799297,0.288738,0.991576,0.000469,0.024457,1.070753,0.063981,0.378651,0.698677,3.129773,-0.720362,4.605153,4.180549,4.554014,0.027034,0.025898,0.032646,1
1.004943,0.018435,0.172533,0.005738,0.00566,0.161696,-0.148646,0.958,0.523339,0.978411,0.000588,0.046924,1.038081,0.049586,0.266828,-0.389704,0.549821,-0.5207,4.605125,4.428121,4.499549,0.017582,0.013407,0.098162,1
1.003803,0.014375,0.18274,0.005148,0.007968,0.181688,-0.02193,0.635699,2.031717,0.979163,0.00028,0.038994,1.033504,0.021337,0.543344,0.126204,0.065327,3.576717,4.60512,4.395166,4.444551,0.008406,0.011914,0.056791,1
1.003901,0.006929,0.207495,0.002123,0.002785,0.207495,0.380073,0.751959,0.349105,0.999382,0.000929,0.053715,1.011543,0.015188,0.426769,0.830414,0.431493,-0.704264,4.605168,4.525947,4.506323,0.00274,0.003644,0.142473,1
1.004438,0.032835,0.168572,0.005644,0.026651,0.108983,-0.219792,1.312761,0.185749,0.991685,0.002292,0.072607,1.02421,0.096408,0.120416,-0.445141,2.392409,-0.758491,4.604933,4.392942,4.559593,0.021735,0.017268,0.042785,1
1.005413,0.014517,0.440984,0.010443,0.012671,0.443935,-0.641441,1.539744,0.421551,0.972094,0.000936,0.181469,1.028952,0.060895,0.800865,1.237474,2.14736,-0.700577,4.605113,4.275925,4.533557,0.01013,0.013489,0.230248,1
1.004122,0.005372,0.079548,0.002952,0.003342,0.078544,0.08773,1.239244,0.520278,0.995694,0.001018,0.029422,1.010893,0.013806,0.097203,0.265719,1.202198,-0.941023,4.605164,4.478232,4.532482,0.003218,0.003152,0.057003,1
1.003764,0.021862,0.168335,0.016985,0.014049,0.183633,-0.182369,0.908642,0.551354,0.948086,0.000746,0.043462,1.031933,0.046958,0.375423,-0.473357,0.67942,-0.599678,4.605006,4.404662,4.49868,0.015342,0.015063,0.107004,1
1.004367,0.020744,0.158191,0.021917,0.027758,0.193183,1.357131,2.28342,0.597358,0.965647,0.00023,0.03451,1.070931,0.117146,0.396518,3.427418,5.160345,-0.896168,4.604881,3.986299,4.405105,0.018055,0.012061,0.149283,1
1.00307,0.010092,0.37356,0.007492,0.006776,0.37356,-0.510659,1.826006,0.026272,0.979682,0.000585,0.051165,1.0235,0.035695,0.690956,2.57324,3.739497,-1.09379,4.605142,4.412284,4.498872,0.004241,0.00523,0.280197,1
1.003439,0.012649,0.155805,0.014417,0.016578,0.188037,0.624867,2.05996,0.811626,0.965043,0.000368,0.028688,1.057546,0.056883,0.349626,2.047626,4.880768,-0.527827,4.605037,4.248625,4.559973,0.010493,0.010395,0.086217,1
1.006471,0.024767,0.320876,0.018042,0.015771,0.232935,-0.057744,0.933338,0.398989,0.965032,0.000794,0.133772,1.047856,0.068643,0.514057,-0.085133,0.507255,-0.685159,4.605014,4.436121,4.539975,0.024797,0.019602,0.126164,1
1.003959,0.015066,0.123351,0.003883,0.005346,0.056336,-0.215967,1.242154,0.237788,0.995343,0.000241,0.054569,1.015048,0.02916,0.110481,-0.693467,2.031869,-1.150525,4.605038,4.418296,4.535957,0.013504,0.010349,0.041273,1
1.004771,0.019029,0.329921,0.006627,0.007632,0.330486,0.549226,0.108383,-0.001665,0.990542,0.000193,0.149358,1.023901,0.038739,0.494053,0.325003,-0.153223,0.316305,4.605148,4.44931,4.5793,0.007906,0.01105,0.072614,1
1.005339,0.028364,0.13295,0.041317,0.030057,0.164464,1.668302,1.87905,0.504899,0.948677,0.000161,0.027585,1.150338,0.129194,0.388201,3.194421,3.319201,-0.249631,4.604338,4.189327,4.485435,0.032506,0.023891,0.125295,1
1.010172,0.02479,0.210891,0.027952,0.035617,0.208635,1.884755,1.721317,0.633607,0.94554,0.000435,0.103964,1.112321,0.156312,0.422574,5.164273,3.852538,-0.949905,4.604771,3.837458,4.483557,0.017788,0.026197,0.178151,1
1.004359,0.006674,0.066596,0.004129,0.004569,0.065094,0.339389,1.152167,1.363085,0.996463,0.000354,0.028229,1.015381,0.022469,0.162044,-0.349757,1.261066,1.306608,4.605164,4.383937,4.501226,0.005885,0.005598,0.037247,1
1.004992,0.028611,0.279792,0.023649,0.024433,0.279792,0.934109,1.310072,1.398521,0.952443,0.000694,0.152203,1.090385,0.109197,0.519508,2.775011,1.320922,1.542495,4.604895,4.26992,4.563445,0.021331,0.029258,0.094604,1
1.005407,0.021321,0.323907,0.019197,0.021092,0.355434,1.733389,2.283328,0.514345,0.931861,0.000109,0.138168,1.123985,0.219727,0.63961,5.753838,6.64934,-0.32833,4.604768,4.155853,4.46137,0.017179,0.016753,0.170358,1
1.005859,0.029221,0.198867,0.028958,0.02786,0.297544,1.359293,1.376449,0.466067,0.955509,0.000406,0.098774,1.072182,0.112163,0.531311,2.100988,1.440341,-0.766499,4.604708,4.217,4.422534,0.015813,0.034564,0.177855,1
1.010845,0.05056,0.454942,0.041177,0.032158,0.454979,0.424825,0.975962,0.877634,0.87248,0.000383,0.113867,1.158307,0.155352,0.967103,0.268863,-0.069597,0.057905,4.604002,4.282029,4.501534,0.047795,0.068681,0.248754,1
1.006504,0.012989,0.318722,0.0086,0.008511,0.318722,0.253762,0.770884,0.430679,0.98914,0.000078,0.062026,1.026524,0.036597,0.64287,-0.440343,0.077307,-0.964594,4.605134,4.386279,4.468666,0.011405,0.012233,0.257741,1
1.004848,0.009289,0.309843,0.003593,0.008149,0.318219,0.465808,0.816973,0.563507,0.988077,0.000266,0.111354,1.025399,0.037279,0.634419,-0.436454,0.277191,-0.93879,4.605116,4.413603,4.386525,0.010112,0.007925,0.331389,1
1.007687,0.018863,0.089376,0.010941,0.015046,0.089376,-0.579434,1.06436,0.458969,0.973317,0.001631,0.007959,1.035591,0.073118,0.188712,0.906967,1.849835,-0.064145,4.605111,4.359542,4.509076,0.013118,0.01582,0.0415,1
1.004948,0.024331,0.192451,0.026028,0.024048,0.20359,1.488625,1.418198,0.724512,0.970102,0.000036,0.057115,1.071146,0.105283,0.426998,1.829913,1.40581,-0.7791,4.604839,4.107681,4.408537,0.018108,0.03434,0.168108,1
1.003678,0.011943,0.170255,0.014301,0.007438,0.196841,0.778221,1.962366,0.430192,0.973289,0.000269,0.061284,1.043791,0.056473,0.2861,1.966573,4.899208,-0.691003,4.605065,4.220151,4.563577,0.010142,0.009444,0.089208,1
1.009354,0.024379,0.25434,0.027018,0.03489,0.262298,2.581007,3.469325,-0.031394,0.960917,0.000609,0.030339,1.129559,0.206074,0.735482,8.821699,13.269221,-0.593938,4.604818,4.022033,4.288972,0.014221,0.017019,0.307254,1
1.007023,0.018879,0.509884,0.015714,0.011838,0.568009,-0.43415,1.15981,-0.06624,0.968296,0.000061,0.17316,1.044291,0.063977,0.772072,0.71639,0.576423,-1.059251,4.605065,4.356651,4.563091,0.011449,0.023494,0.2551,1
1.00493,0.020329,0.329234,0.010406,0.025189,0.328866,0.2731,0.572664,-0.087435,0.973455,0.000376,0.14715,1.082372,0.118776,0.50172,-0.013989,-0.260759,-0.801013,4.60496,4.289601,4.562701,0.038808,0.053252,0.12671,1
1.004149,0.005984,0.163966,0.003423,0.004441,0.094368,0.347837,1.366125,0.541874,0.996233,0.000919,0.032111,1.015257,0.018747,0.167518,-0.123071,1.198297,-0.708816,4.605161,4.422771,4.544394,0.003499,0.005135,0.085814,1
1.010148,0.031818,0.27929,0.033357,0.037055,0.27929,1.864141,2.544977,0.927421,0.935244,0.000526,0.125804,1.153713,0.201643,0.595171,6.187959,7.094256,-0.288417,4.604635,4.128277,4.496823,0.01668,0.028373,0.186174,1
1.004312,0.008537,0.155492,0.005026,0.006173,0.138394,0.18756,1.17277,0.465885,0.994675,0.000276,0.042123,1.017376,0.022424,0.278917,-0.359299,0.706695,0.14251,4.605146,4.383106,4.500299,0.005032,0.005596,0.068528,1
1.005149,0.029283,0.124176,0.041198,0.030057,0.145586,1.702448,1.865034,0.552936,0.948677,0.000118,0.025429,1.150338,0.129194,0.368795,3.320745,3.058207,-0.25659,4.604343,4.19593,4.46565,0.031813,0.025602,0.12889,1
1.005124,0.015526,0.225816,0.005319,0.006285,0.225816,0.236708,-0.000969,1.471943,0.995008,0.002605,0.090031,1.016441,0.03036,0.489393,-0.766114,-0.654851,1.478896,4.605156,4.516647,4.532614,0.008228,0.008645,0.089722,1
1.004901,0.013911,0.13393,0.014639,0.019706,0.138036,-0.571746,1.252024,0.955772,0.984334,0.001207,0.028492,1.038367,0.075896,0.457234,0.127804,1.861849,-0.121119,4.605136,4.282152,4.423912,0.011411,0.016465,0.113177,1
1.005698,0.011712,0.225093,0.005962,0.003818,0.242708,0.145708,0.822459,0.399877,0.989436,0.000121,0.035213,1.019183,0.031154,0.250116,-0.542884,0.400922,-0.913207,4.605156,4.420043,4.488068,0.009445,0.008485,0.137436,1
1.004705,0.012892,0.168235,0.007565,0.011165,0.204014,-0.116044,0.955439,0.674915,0.986861,0.000597,0.05045,1.030156,0.040553,0.347053,-0.242257,0.543069,-0.58232,4.605133,4.396728,4.49961,0.01694,0.013812,0.103435,1
1.007016,0.024754,0.3279,0.022091,0.022453,0.3279,0.36762,2.215591,0.607627,0.931312,0.000163,0.196165,1.078469,0.122851,0.526466,3.915286,5.608763,-0.554852,4.60493,4.278859,4.570611,0.013083,0.016755,0.120513,1
1.005326,0.00636,0.249029,0.014343,0.004349,0.147563,0.375704,0.58641,0.737865,0.979999,0.000182,0.069385,1.021973,0.01784,0.545467,2.715271,-0.124076,0.396319,4.60504,4.470349,4.351454,0.013654,0.010416,0.144879,1
1.004442,0.010015,0.134339,0.003024,0.002027,0.173869,-0.373722,0.543365,1.07854,0.995524,0.000834,0.048927,1.011362,0.016116,0.322219,-0.329179,-0.113146,0.505156,4.605164,4.472039,4.428627,0.003907,0.00331,0.106555,1
1.00357,0.02402,0.266784,0.019635,0.022083,0.271581,-0.549545,1.471373,0.952984,0.961922,0.000562,0.10689,1.055563,0.091242,0.591918,0.998092,1.793437,0.089524,4.605038,4.304474,4.537478,0.016012,0.020113,0.141765,1
1.005102,0.025144,0.303502,0.023889,0.02518,0.317999,0.865788,1.61416,1.690929,0.927833,0.000601,0.138777,1.072392,0.112427,0.748438,2.943119,2.015759,1.745396,4.604895,4.12213,4.505851,0.017804,0.025703,0.106423,1
1.008198,0.032913,0.25901,0.020086,0.028007,0.266402,-0.122142,1.009173,-0.85098,0.943692,0.002822,0.067432,1.052742,0.114414,0.372629,0.122397,-0.287443,-0.480978,4.604822,4.319712,4.564471,0.023889,0.030443,0.091334,1
1.004511,0.034806,0.393994,0.021979,0.029695,0.326061,1.130428,1.399195,0.145299,0.943768,0.000357,0.109991,1.081157,0.137255,0.638726,2.499614,1.714311,-0.928674,4.604809,4.246364,4.542569,0.022455,0.03292,0.177052,1
1.007074,0.0289,0.961756,0.024776,0.025168,0.961756,0.574979,1.260559,1.297385,0.948151,0.001083,0.384425,1.079283,0.095166,1.979946,1.807995,0.433481,3.054342,4.604869,4.268376,4.564993,0.018192,0.023469,0.190934,1
1.003998,0.014726,0.291098,0.019048,0.020679,0.267552,1.48586,2.702671,0.755589,0.971218,0.000371,0.034769,1.067664,0.092006,0.681019,4.337546,7.463653,-0.390247,4.605017,4.196355,4.433,0.023639,0.017319,0.207347,1
1.004093,0.016763,0.167551,0.01884,0.017376,0.189457,1.434066,1.99465,0.491856,0.967541,0.000296,0.044081,1.05892,0.068257,0.331073,2.087049,4.864513,-0.337288,4.605021,4.253709,4.551731,0.012627,0.013012,0.081107,1
1.006347,0.022494,0.220458,0.02073,0.023581,0.274972,1.129208,2.259628,0.599254,0.942979,0.000205,0.087837,1.067556,0.120588,0.483518,3.369788,5.336794,-0.847916,4.604917,4.204875,4.505718,0.014674,0.013862,0.156853,1
1.00629,0.031717,0.324277,0.021506,0.027062,0.379715,1.285739,1.341476,-0.254081,0.94746,0.000268,0.093153,1.097217,0.095037,0.511761,2.482415,1.612077,-0.833301,4.60483,4.174183,4.54699,0.020872,0.029091,0.158386,1
1.005924,0.005401,0.229288,0.011855,0.012824,0.230573,-0.662414,0.348878,-0.213414,0.943161,0.000372,0.070159,1.01899,0.095764,0.353138,0.631086,-0.877363,-0.658002,4.604977,4.43647,4.552288,0.013327,0.013999,0.094379,1
1.008094,0.025048,0.298827,0.027881,0.034488,0.289086,2.547651,3.551962,0.181703,0.968608,0.001345,0.149796,1.135222,0.192472,0.709533,7.8881,8.983357,-0.80944,4.604715,4.116287,4.446195,0.022417,0.020423,0.26163,1
1.00559,0.01838,0.297587,0.011897,0.012691,0.297587,0.095146,0.660769,0.800937,0.980601,0.000441,0.146673,1.033205,0.051621,0.557918,-0.771493,-0.419754,-0.276374,4.6051,4.360393,4.537067,0.018583,0.018977,0.14615,1
1.008273,0.014093,0.455695,0.00764,0.008341,0.455695,0.335742,0.461681,0.914267,0.989549,0.000007,0.168317,1.028516,0.038242,0.937456,0.121161,0.004211,0.081699,4.605142,4.412789,4.520683,0.010611,0.012654,0.246429,1
1.001084,0.027952,0.624536,0.022125,0.023155,0.548372,-1.765966,2.279123,0.600113,0.905826,0.000526,0.192413,1.041505,0.133243,0.914352,4.212068,6.278765,-0.059649,4.60491,4.2109,4.468806,0.01617,0.023041,0.326863,1
1.005822,0.023522,0.246337,0.019713,0.025609,0.241259,1.775139,3.860637,0.836825,0.960895,0.000574,0.045835,1.12936,0.211091,0.777347,9.166541,14.772024,-0.461037,4.605045,4.027068,4.347855,0.015537,0.011571,0.20488,1
1.004027,0.006821,0.047193,0.004543,0.00544,0.047193,0.709936,1.827948,0.156056,0.996071,0.000425,0.021672,1.01777,0.026993,0.073705,0.528549,3.262925,-0.820009,4.60516,4.345578,4.569047,0.005341,0.004509,0.019125,1
1.006375,0.018159,0.259197,0.01278,0.02803,0.26006,1.823159,3.195846,0.207655,0.951838,0.001062,0.073871,1.093196,0.193505,0.408127,7.118211,12.357309,-1.004721,4.60491,4.155944,4.515355,0.012206,0.010941,0.152795,1
1.005945,0.01182,0.216319,0.011774,0.016059,0.184118,-0.425894,0.020351,0.170062,0.97432,0.002569,0.079301,1.03861,0.112174,0.326156,0.436031,-0.830899,-0.301418,4.605091,4.477283,4.546624,0.007649,0.00664,0.091398,1
1.005218,0.012717,0.130957,0.013608,0.013599,0.130957,1.400086,2.534338,0.907044,0.977963,0.00041,0.028556,1.059677,0.075639,0.337403,4.339688,7.349727,-0.320244,4.605079,4.182468,4.426446,0.011862,0.011567,0.112974,1
1.00432,0.031334,0.281584,0.026742,0.025852,0.281297,0.502339,0.927594,-0.021304,0.94584,0.000929,0.153914,1.086639,0.111831,0.397037,0.975873,0.183686,-1.000804,4.604826,4.29703,4.56997,0.023074,0.030826,0.132021,1
1.003448,0.007058,0.257713,0.002316,0.002766,0.257713,0.284225,0.697876,1.118092,0.998409,0.001682,0.059763,1.010193,0.01571,0.727127,0.013436,0.43771,0.348649,4.605168,4.529716,4.404207,0.003253,0.003901,0.194033,1
1.006858,0.038862,0.308032,0.037005,0.040158,0.416601,1.825185,2.389293,0.661188,0.91638,0.000263,0.197121,1.180365,0.225339,0.649383,6.640223,7.003292,-0.294658,4.604604,4.108308,4.550268,0.020285,0.028438,0.181424,1
1.006285,0.019856,0.184859,0.017487,0.02281,0.216886,1.148443,2.28467,0.596338,0.955077,0.000215,0.065337,1.067157,0.119249,0.445418,3.085292,5.256637,-0.859855,4.604921,4.045045,4.501288,0.014618,0.01367,0.162353,1
1.00391,0.006869,0.100556,0.004346,0.002253,0.160875,0.312551,0.595148,2.095303,0.994191,0.000317,0.024303,1.022183,0.022019,0.436795,0.788513,-0.060169,3.647411,4.605162,4.394089,4.508039,0.007013,0.003343,0.044158,1
1.00445,0.020568,0.233038,0.015253,0.012204,0.226679,0.776523,2.000363,-0.327413,0.979572,0.000824,0.109599,1.043059,0.078522,0.323028,1.247001,4.822519,-0.477843,4.605097,4.245456,4.57329,0.016635,0.01381,0.095178,1
1.005907,0.021693,0.336328,0.015448,0.030181,0.379289,-0.275169,1.231105,-0.25893,0.953996,0.000687,0.103948,1.057476,0.080524,0.549346,1.098837,0.657939,-0.973807,4.605028,4.269421,4.568763,0.013609,0.022917,0.142811,1
1.005897,0.018907,0.269176,0.016751,0.017806,0.287833,0.060835,0.65691,0.68532,0.984878,0.000639,0.107317,1.039716,0.054194,0.541691,-0.431283,-0.368511,-0.392865,4.605114,4.401801,4.536565,0.020187,0.025335,0.157153,1
1.01072,0.025112,0.389445,0.021109,0.015906,0.275562,1.416318,1.171872,0.527906,0.973928,0.001505,0.06202,1.100274,0.111585,0.551886,3.189464,1.859551,-0.796258,4.604997,4.306611,4.510145,0.016386,0.024079,0.195197,1
1.004124,0.005406,0.116862,0.002954,0.003503,0.094562,0.170953,0.978325,0.542572,0.996838,0.001021,0.024556,1.010885,0.013623,0.103368,0.263342,1.219389,-0.727967,4.605163,4.492229,4.53059,0.003157,0.002747,0.072288,1
1.00412,0.005358,0.055259,0.002716,0.002715,0.056093,0.087054,0.994392,0.405594,0.996066,0.000993,0.031844,1.012173,0.014015,0.087295,0.286576,1.19978,-0.954997,4.605164,4.476575,4.557326,0.003227,0.003573,0.024931,1
1.00548,0.005865,0.260397,0.012534,0.003851,0.152374,0.3742,0.615135,1.44802,0.979177,0.000045,0.117592,1.017962,0.016349,0.71587,2.475981,0.10235,0.600753,4.605072,4.471348,4.345808,0.007695,0.008596,0.105423,1
1.005812,0.028347,0.343935,0.019126,0.021959,0.327255,-0.009566,1.128573,0.329028,0.968961,0.001023,0.096453,1.068042,0.051012,0.492251,0.439975,1.183571,-0.727149,4.604783,4.318597,4.542861,0.030542,0.021818,0.172274,1
